CN0396;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0397;NO DEDICADO A SALUD;PASTO;NARINO;Contado
CN0397;NO DEDICADO A SALUD;PASTO;NARINO;Contado
CN0398;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN0401;NO DEDICADO A SALUD;CARTAGENA;BOLIVAR;Contado
CN0401;NO DEDICADO A SALUD;CARTAGENA;BOLIVAR;Contado
CN0402;CLINICAS PUBLICAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN0403;ALMACENES DE CADENA;POPAYAN;CAUCA;Contado
CN0403;ALMACENES DE CADENA;POPAYAN;CAUCA;Contado
CN0404;VETERINARIOS;RESTREPO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0405;DROG FARMACIA Y MISC;PEREIRA;RISARALDA;Contado
CN0405;DROG FARMACIA Y MISC;PEREIRA;RISARALDA;Contado
CN0408;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN0408;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN0409;CLINICAS PRIVADAS;NULL;NULL;Contado
CN0410;OCASION PACIEN PARTI;POPAYAN;VALLE DEL CAUCA;Contado
CN0410;OCASION PACIEN PARTI;NULL;VALLE DEL CAUCA;Contado
CN0411;NO DEDICADO A SALUD;PITALITO;HUILA;Contado
CN0411;NO DEDICADO A SALUD;PITALITO;NULL;Contado
CN0412;CLINICAS PUBLICAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0413;CLINICAS PRIVADAS;BOGOTA D.C;BOGOTA;Contado
CN0413;CLINICAS PRIVADAS;BOGOTA D.C;BOGOTA;Contado
CN0414;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0414;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0416;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0416;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0417;CLINICAS PUBLICAS;CANDELARIA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0418;CLINICAS PUBLICAS;EL DARIEN/V;VALLE DEL CAUCA;Contado
CN0419;CLINICAS PUBLICAS;RESTREPO/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0420;CLINICAS PUBLICAS;CALI;VALLE DEL CAUCA;CREDITO 90 DIAS
CN0422;CLINICAS PUBLICAS;FLORIDA/V;VALLE DEL CAUCA;CREDITO 60 DIAS
CN0423;CLINICAS PUBLICAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN0424;MED LAB OP AMBUL;BUENAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0425;CLINICAS PRIVADAS;BOGOTA;BOGOTA;Contado
CN0425;CLINICAS PRIVADAS;BOGOTA;BOGOTA;Contado
CN0426;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0426;NO DEDICADO A SALUD;BOGOTA;NULL;Contado
CN0427;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0427;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0429;NO DEDICADO A SALUD;NEIVA;HUILA;Contado
CN0429;NO DEDICADO A SALUD;NEIVA;HUILA;Contado
CN0430;DROG FARMACIA Y MISC;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0431;OCASION PACIEN PARTI;PALMIRA;VALLE DEL CAUCA;Contado
CN0431;OCASION PACIEN PARTI;PALMIRA;NULL;Contado
CN0432;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0433;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN0433;OCASION PACIEN PARTI;CALI;NULL;Contado
CN0434;NO DEDICADO A SALUD;TERUEL;HUILA;Contado
CN0434;NO DEDICADO A SALUD;TERUEL;HUILA;Contado
CN0435;NO DEDICADO A SALUD;ARMENIA;QUINDIO;Contado
CN0435;NO DEDICADO A SALUD;ARMENIA;QUINDIO;Contado
CN0436;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0436;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0438;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 90 DIAS, 30 DIAS 3%
CN0440;DROG FARMACIA Y MISC;TORO/V;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN0441;MED LAB OP AMBUL;BOGOTA;BOGOTA;Contado
CN0441;MED LAB OP AMBUL;BOGOTA;BOGOTA;Contado
CN0443;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 90 DIAS, 30 DIAS 5%
CN0444;NO DEDICADO A SALUD;BARRANQUILLA;ATLANTICO;Contado
CN0444;NO DEDICADO A SALUD;BARRANQUILLA;ATLANTICO;Contado
CN0445;DROG FARMACIA Y MISC;BUENAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0448;CLINICAS PRIVADAS;DUITAMA;BOYACA;Contado
CN0448;CLINICAS PRIVADAS;DUITAMA;BOYACA;Contado
CN0451;VETERINARIOS;MEDELLIN;ANTIOQUIA;Contado
CN0451;VETERINARIOS;MEDELLIN;ANTIOQUIA;Contado
CN0452;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN0453;NO DEDICADO A SALUD;VILLAVICENCIO;META;Contado
CN0453;NO DEDICADO A SALUD;VILLAVICENCIO;META;Contado
CN0454;NO DEDICADO A SALUD;NEIVA;HUILA;Contado
CN0454;NO DEDICADO A SALUD;NEIVA;HUILA;Contado
CN0456;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN0457;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN0459;CLINICAS PRIVADAS;TULUA/V;VALLE DEL CAUCA;Contado
CN0460;DISTRIBUIDORES;BUCARAMANGA;SANTANDER;Contado
CN0460;DISTRIBUIDORES;BUCARAMANGA;SANTANDER;Contado
CN0461;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0463;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0463;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0464;DROG FARMACIA Y MISC;IPIALES/N;NARINO;CREDITO 30 DIAS 5%
CN0466;CLINICAS PUBLICAS;BARRANQUILLA;NULL;Contado
CN0466;CLINICAS PUBLICAS;BARRANQUILLA;ATLANTICO;Contado
CN0467;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN0468;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0470;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN0471;CLINICAS PRIVADAS;PASTO;NULL;Contado
CN0471;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0475;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0476;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0478;CLINICAS PRIVADAS;IBAGUÉ;TOLIMA;Contado
CN0479;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%
CN0480;CLINICAS PRIVADAS;PEREIRA;RISARALDA;Contado
CN0483;DROG FARMACIA Y MISC;TUMACO/N;NARINO;CREDITO 30 DIAS 5%
CN0484;DISTRIBUIDORES;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0484;DISTRIBUIDORES;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0486;CLINICAS PRIVADAS;Villavicencio;META;Contado
CN0486;CLINICAS PRIVADAS;VILLAVICENCIO;META;Contado
CN0488;NO DEDICADO A SALUD;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0488;NO DEDICADO A SALUD;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0489;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN0490;NO DEDICADO A SALUD;POPAYAN;NULL;Contado
CN0490;NO DEDICADO A SALUD;POPAYAN;CAUCA;Contado
CN0491;NO DEDICADO A SALUD;YUMBO;VALLE DEL CAUCA;Contado
CN0491;NO DEDICADO A SALUD;YUMBO;VALLE DEL CAUCA;Contado
CN0492;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0493;VETERINARIOS;CALI;NULL;Contado
CN0494;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0494;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0496;CLINICAS PRIVADAS;CUCUTA;NORTE DE SANTANDER;Contado
CN0496;CLINICAS PRIVADAS;CUCUTA;NORTE DE SANTANDER;Contado
CN0499;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN0499;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN0500;DROG FARMACIA Y MISC;IPIALES/N;NARINO;CREDITO 30 DIAS 5%
CN0501;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN0502;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0502;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0505;NO DEDICADO A SALUD;JAMUNDI;VALLE DEL CAUCA;Contado
CN0505;NO DEDICADO A SALUD;JAMUNDI;VALLE DEL CAUCA;Contado
CN0506;CLINICAS PRIVADAS;BUCARAMANGA;SANTANDER;Contado
CN0506;CLINICAS PRIVADAS;BUCARAMANGA;SANTANDER;Contado
CN0508;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN0514;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0514;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0516;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN0516;OCASION PACIEN PARTI;CALI;VALLE DEL RIO CAUCA;Contado
CN0517;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0519;MED LAB OP AMBUL;1;BOGOTA;CREDITO 60 DIAS
CN0519;MED LAB OP AMBUL;1;BOGOTA;CREDITO 60 DIAS
CN0520;CLINICAS PRIVADAS;BOGOTA, DISTRITO CAPITAL;NULL;Contado
CN0520;CLINICAS PRIVADAS;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0523;OCASION PACIEN PARTI;BOGOTA;BOGOTA;Contado
CN0523;OCASION PACIEN PARTI;BOGOTA;BOGOTA;Contado
CN0525;DISTRIBUIDORES;POPAYAN;CAUCA;Contado
CN0525;DISTRIBUIDORES;POPAYAN;CAUCA;Contado
CN0526;CLINICAS PRIVADAS;CORINTO;CAUCA;Contado
CN0526;CLINICAS PRIVADAS;CORINTO;CAUCA;Contado
CN0527;CLINICAS PRIVADAS;TULUA/V;VALLE DEL CAUCA;CREDITO 90 DIAS
CN0528;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0528;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0529;DISTRIBUIDORES;BOGOTA, DISTRITO CAPITAL;BOGOTA;CREDITO 30 DIAS
CN0529;DISTRIBUIDORES;BOGOTA, DISTRITO CAPITAL;BOGOTA;CREDITO 30 DIAS
CN0530;DISTRIBUIDORES;DOSQUEBRADAS;RISARALDA;Contado
CN0530;DISTRIBUIDORES;DOSQUEBRADAS;RISARALDA;Contado
CN0531;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN0531;DISTRIBUIDORES;CALI;VALLE DEL RIO CAUCA;Contado
CN0532;NO DEDICADO A SALUD;IBAGUE;TOLIMA;Contado
CN0532;NO DEDICADO A SALUD;IBAGUE;TOLIMA;Contado
CN0533;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0533;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0534;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0536;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0536;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0538;CAMPAÑA;PASTO/N;NARINO;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN0539;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN0539;OCASION PACIEN PARTI;CALI;VALLE DEL RIO CAUCA;Contado
CN0540;NO DEDICADO A SALUD;BARRANQUILLA;ATLANTICO;Contado
CN0540;NO DEDICADO A SALUD;BARRANQUILLA;ATLANTICO;Contado
CN0541;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN0541;DISTRIBUIDORES;CALI;VALLE DEL RIO CAUCA;Contado
CN0542;NO DEDICADO A SALUD;POPAYAN;CAUCA;Contado
CN0542;NO DEDICADO A SALUD;POPAYAN;CAUCA;Contado
CN0545;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN0545;OCASION PACIEN PARTI;CALI;VALLE DEL RIO CAUCA;Contado
CN0547;CLINICAS PUBLICAS;PASTO/N;NARINO;CREDITO 120 DIAS
CN0549;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0549;NO DEDICADO A SALUD;CALI;VALLE DEL RIO CAUCA;Contado
CN0550;CLINICAS PUBLICAS;EL BORDO/C;CAUCA;Contado
CN0551;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0554;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0554;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0555;NO DEDICADO A SALUD;NEIVA;HUILA;Contado
CN0555;NO DEDICADO A SALUD;NEIVA;HUILA;Contado
CN0556;CLINICAS PRIVADAS;PASTO;NARINO;CREDITO 60 DIAS 5%
CN0557;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0558;NO DEDICADO A SALUD;VILLAVICENCIO;META;Contado
CN0558;NO DEDICADO A SALUD;VILLAVICENCIO;META;Contado
CN0559;NO DEDICADO A SALUD;YOPAL;CASANARE;Contado
CN0559;NO DEDICADO A SALUD;YOPAL;CASANARE;Contado
CN0560;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0561;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0561;CLINICAS PRIVADAS;CALI;VALLE DEL RIO CAUCA;Contado
CN0564;NO DEDICADO A SALUD;YUMBO;VALLE DEL CAUCA;Contado
CN0564;NO DEDICADO A SALUD;YUMBO;VALLE DEL CAUCA;Contado
CN0565;CLINICAS PRIVADAS;ARMENIA/Q;QUINDIO;CREDITO 60 DIAS - 30 DIAS 3%
CN0565;CLINICAS PRIVADAS;ARMENIA/Q;QUINDIO;CREDITO 60 DIAS - 30 DIAS 3%
CN0568;DISTRIBUIDORES;BUCARAMANGA;SANTANDER;Credito 45 dias
CN0568;DISTRIBUIDORES;BUCARAMANGA;SANTANDER;Credito 45 dias
CN0569;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0570;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN0570;DISTRIBUIDORES;CALI;VALLE DEL RIO CAUCA;Contado
CN0571;DISTRIBUIDORES;POPAYAN/C;CAUCA;CREDITO 30 DIAS
CN0572;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0572;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0573;VETERINARIOS;POPAYAN;CAUCA;Contado
CN0573;VETERINARIOS;POPAYAN;CAUCA;Contado
CN0574;NO DEDICADO A SALUD;PIENDAMO;CAUCA;Contado
CN0574;NO DEDICADO A SALUD;PIENDAMO;CAUCA;Contado
CN0575;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0575;DROG FARMACIA Y MISC;CALI;VALLE DEL RIO CAUCA;Contado
CN0577;MED LAB OP AMBUL;PASTO/N;NARINO;CREDITO 30 DIAS
CN0578;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0578;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0579;DISTRIBUIDORES;TULUA;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN0579;DISTRIBUIDORES;TULUA;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN0581;CLINICAS PRIVADAS;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0581;CLINICAS PRIVADAS;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0582;DROG FARMACIA Y MISC;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0584;DROG FARMACIA Y MISC;BUEVAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS (CONTADO 5%)
CN0584;DROG FARMACIA Y MISC;BUEVAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS (CONTADO 5%)
CN0587;MED LAB OP AMBUL;PASTO;NARINO;Contado
CN0587;MED LAB OP AMBUL;PASTO;NARINO;Contado
CN0589;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN0590;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0590;NO DEDICADO A SALUD;CALI;VALLE DEL RIO CAUCA;Contado
CN0592;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0592;NO DEDICADO A SALUD;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0593;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0593;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0594;MED LAB OP AMBUL;POPAYAN;VALLE DEL RIO CAUCA;Contado
CN0594;MED LAB OP AMBUL;POPAYAN;VALLE DEL RIO CAUCA;Contado
CN0595;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0596;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN0597;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN0599;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0599;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0602;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0602;DROG FARMACIA Y MISC;CALI;VALLE DEL RIO CAUCA;Contado
CN0604;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0605;NO DEDICADO A SALUD;PITALITO;HUILA;Contado
CN0605;NO DEDICADO A SALUD;PITALITO;HUILA;Contado
CN0606;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0608;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN0608;ODONTO CENTRO ODONTO;CALI;VALLE DEL RIO CAUCA;Contado
CN0610;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0610;NO DEDICADO A SALUD;CALI;VALLE DEL RIO CAUCA;Contado
CN0611;NO DEDICADO A SALUD;BOGOTA;BOGOTA;CREDITO 30 DIAS
CN0611;NO DEDICADO A SALUD;BOGOTA;BOGOTA;CREDITO 30 DIAS
CN0613;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0615;CLINICAS PRIVADAS;VILLAVICENCIO;META;Contado
CN0615;CLINICAS PRIVADAS;VILLAVICENCIO;META;Contado
CN0616;CLINICAS PRIVADAS;CARTAGO;VALLE DEL CAUCA;Contado
CN0616;CLINICAS PRIVADAS;CARTAGO;VALLE DEL RIO CAUCA;Contado
CN0617;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0618;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN0619;CLINICAS PRIVADAS;FLORIDA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0622;BELLEZA Y ESTETICA;ARMENIA/Q;QUINDIO;CREDITO 30 DIAS
CN0624;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0624;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0626;NO DEDICADO A SALUD;ARAUCA;ARAUCA;Contado
CN0626;NO DEDICADO A SALUD;ARAUCA;ARAUCA;Contado
CN0629;NO DEDICADO A SALUD;DOSQUEBRADAS;RISARALDA;Contado
CN0629;NO DEDICADO A SALUD;DOSQUEBRADAS;RISARALDA;Contado
CN0631;NO DEDICADO A SALUD;PALMIRA;VALLE DEL CAUCA;Contado
CN0631;NO DEDICADO A SALUD;PALMIRA;VALLE DEL RIO CAUCA;Contado
CN0632;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0632;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0633;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0634;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0634;CLINICAS PRIVADAS;CALI;VALLE DEL RIO CAUCA;Contado
CN0635;MED LAB OP AMBUL;POPAYAN;VALLE DEL RIO CAUCA;Contado
CN0635;MED LAB OP AMBUL;POPAYAN;VALLE DEL RIO CAUCA;Contado
CN0636;DISTRIBUIDORES;CUCUTA;NORTE DE SANTANDER;Contado
CN0636;DISTRIBUIDORES;CUCUTA;NORTE DE SANTANDER;Contado
CN0638;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0638;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0640;NO DEDICADO A SALUD;SOGAMOSO;BOYACA;Contado
CN0640;NO DEDICADO A SALUD;SOGAMOSO;BOYACA;Contado
CN0641;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0642;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0642;NO DEDICADO A SALUD;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0643;DROG FARMACIA Y MISC;ROLDANILLO/V;VALLE DEL CAUCA;CREDITO 30 DIAS 3%
CN0644;CLINICAS PUBLICAS;TULUA/V;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN0648;MED LAB OP AMBUL;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 3%
CN0649;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0650;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0650;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN0652;DROG FARMACIA Y MISC;PALMIRA;VALLE DEL CAUCA;Contado
CN0652;DROG FARMACIA Y MISC;PALMIRA;VALLE DEL RIO CAUCA;Contado
CN0656;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN0657;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0657;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0660;MED LAB OP AMBUL;PEREIRA;RISARALDA;Contado
CN0660;MED LAB OP AMBUL;PEREIRA;RISARALDA;Contado
CN0661;CLINICAS PRIVADAS;RIOHACHA;LA GUAJIRA;Contado
CN0661;CLINICAS PRIVADAS;RIOHACHA;LA GUAJIRA;Contado
CN0662;CLINICAS PRIVADAS;IBAGUE;TOLIMA;Contado
CN0662;CLINICAS PRIVADAS;IBAGUE;TOLIMA;Contado
CN0663;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN0664;DROG FARMACIA Y MISC;PEREIRA;RISARALDA;Contado
CN0664;DROG FARMACIA Y MISC;PEREIRA;RISARALDA;Contado
CN0665;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0665;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0667;MED LAB OP AMBUL;PALMIRA;VALLE DEL CAUCA;Contado
CN0667;MED LAB OP AMBUL;PALMIRA;VALLE DEL CAUCA;Contado
CN0668;NO DEDICADO A SALUD;MANIZALES;CALDAS;Contado
CN0668;NO DEDICADO A SALUD;MANIZALES;CALDAS;Contado
CN0669;MED LAB OP AMBUL;BOGOTA;BOGOTA;Contado
CN0669;MED LAB OP AMBUL;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0670;CLINICAS PRIVADAS;BOGOTA;BOGOTA;Contado
CN0670;CLINICAS PRIVADAS;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0671;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0671;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0672;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0672;NO DEDICADO A SALUD;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0674;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0674;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN0675;DROG FARMACIA Y MISC;EL CHARCO;NARINO;Contado
CN0675;DROG FARMACIA Y MISC;EL CHARCO;NARINO;Contado
CN0678;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0679;NO DEDICADO A SALUD;TULUA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0681;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN0682;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0682;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN0684;NO DEDICADO A SALUD;Florencia;CAQUETA;Contado
CN0684;NO DEDICADO A SALUD;Florencia;CAQUETA;Contado
CN0685;DISTRIBUIDORES;MEDELLIN;ANTIOQUIA;Contado
CN0685;DISTRIBUIDORES;MEDELLIN;ANTIOQUIA;Contado
CN0686;DISTRIBUIDORES;PASTO;NARINO;Contado
CN0686;DISTRIBUIDORES;PASTO;NARINO;Contado
CN0687;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN0690;NO DEDICADO A SALUD;BARRANQUILLA;ATLANTICO;Contado
CN0690;NO DEDICADO A SALUD;BARRANQUILLA;ATLANTICO;Contado
CN0692;CLINICAS PUBLICAS;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0692;CLINICAS PUBLICAS;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0693;CLINICAS PRIVADAS;Piedecuesta;SANTANDER;CREDITO 120 DIAS - 60 DIAS 3%
CN0693;CLINICAS PRIVADAS;Piedecuesta;SANTANDER;CREDITO 120 DIAS - 60 DIAS 3%
CN0697;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0697;NO DEDICADO A SALUD;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0698;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN0698;NO DEDICADO A SALUD;BOGOTA, DISTRITO CAPITAL;BOGOTA;Contado
CN0700;NO DEDICADO A SALUD;PEREIRA;RISARALDA;Contado
CN0700;NO DEDICADO A SALUD;PEREIRA;RISARALDA;Contado
CN0702;CLINICAS PRIVADAS;Guadalajara de Buga;VALLE DEL CAUCA;Contado
CN0702;CLINICAS PRIVADAS;BUGALAGRANDE;VALLE DEL CAUCA;Contado
CN0704;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
